Date,Ticker,Adj_Close
2018-09-28,AAPL,53.473575592041016
2018-10-01,AAPL,53.83364486694336
2018-10-02,AAPL,54.31214141845703
2018-10-03,AAPL,54.973045349121094
2018-10-04,AAPL,54.006561279296875
2018-10-05,AAPL,53.13010025024414
2018-10-08,AAPL,53.00693130493164
2018-10-09,AAPL,53.74125289916992
2018-10-10,AAPL,51.25164031982422
2018-10-11,AAPL,50.79918670654297
2018-10-12,AAPL,52.61370849609375
2018-10-15,AAPL,51.488521575927734
2018-10-16,AAPL,52.62317657470703
2018-10-17,AAPL,52.39576721191406
2018-10-18,AAPL,51.17109680175781
2018-10-19,AAPL,51.950435638427734
2018-10-22,AAPL,52.26786422729492
2018-10-23,AAPL,52.76056671142578
2018-10-24,AAPL,50.9508056640625
2018-10-25,AAPL,52.06652069091797
2018-10-26,AAPL,51.237430572509766
2018-10-29,AAPL,50.27568817138672
2018-10-30,AAPL,50.52677536010742
2018-10-31,AAPL,51.843841552734375
2018-11-01,AAPL,52.6397590637207
2018-11-02,AAPL,49.148128509521484
2018-11-05,AAPL,47.752906799316406
2018-11-06,AAPL,48.26930618286133
2018-11-07,AAPL,49.73323059082031
2018-11-08,AAPL,49.55970764160156
2018-11-09,AAPL,48.604122161865234
2018-11-12,AAPL,46.155723571777344
2018-11-13,AAPL,45.69457244873047
2018-11-14,AAPL,44.40381622314453
2018-11-15,AAPL,45.49966049194336
2018-11-16,AAPL,46.00358963012695
2018-11-19,AAPL,44.18036651611328
2018-11-20,AAPL,42.06953048706055
2018-11-21,AAPL,42.02198791503906
2018-11-23,AAPL,40.95466995239258
2018-11-26,AAPL,41.5085334777832
2018-11-27,AAPL,41.418212890625
2018-11-28,AAPL,43.01085662841797
2018-11-29,AAPL,42.68043899536133
2018-11-30,AAPL,42.44986343383789
2018-12-03,AAPL,43.933170318603516
2018-12-04,AAPL,42.00059509277344
2018-12-06,AAPL,41.53231430053711
2018-12-07,AAPL,40.05138397216797
2018-12-10,AAPL,40.315242767333984
2018-12-11,AAPL,40.084678649902344
2018-12-12,AAPL,40.1963996887207
2018-12-13,AAPL,40.636138916015625
2018-12-14,AAPL,39.33588790893555
2018-12-17,AAPL,38.96981430053711
2018-12-18,AAPL,39.476131439208984
2018-12-19,AAPL,38.24480438232422
2018-12-20,AAPL,37.27971649169922
2018-12-21,AAPL,35.82969665527344
2018-12-24,AAPL,34.90263748168945
2018-12-26,AAPL,37.36053466796875
2018-12-27,AAPL,37.118072509765625
2018-12-28,AAPL,37.13710021972656
2018-12-31,AAPL,37.49603271484375
2019-01-02,AAPL,37.53883743286133
2019-01-03,AAPL,33.7996711730957
2019-01-04,AAPL,35.242549896240234
2019-01-07,AAPL,35.16412353515625
2019-01-08,AAPL,35.83444595336914
2019-01-09,AAPL,36.44298553466797
2019-01-10,AAPL,36.559471130371094
2019-01-11,AAPL,36.200523376464844
2019-01-14,AAPL,35.65616989135742
2019-01-15,AAPL,36.38594055175781
2019-01-16,AAPL,36.8304557800293
2019-01-17,AAPL,37.04914093017578
2019-01-18,AAPL,37.277347564697266
2019-01-22,AAPL,36.440608978271484
2019-01-23,AAPL,36.587989807128906
2019-01-24,AAPL,36.2979736328125
2019-01-25,AAPL,37.50078201293945
2019-01-28,AAPL,37.15372085571289
2019-01-29,AAPL,36.768646240234375
2019-01-30,AAPL,39.281211853027344
2019-01-31,AAPL,39.564083099365234
2019-02-01,AAPL,39.58310317993164
2019-02-04,AAPL,40.70746994018555
2019-02-05,AAPL,41.40394592285156
2019-02-06,AAPL,41.418212890625
2019-02-07,AAPL,40.63378143310547
2019-02-08,AAPL,40.6815185546875
2019-02-11,AAPL,40.447566986083984
2019-02-12,AAPL,40.796112060546875
2019-02-13,AAPL,40.626609802246094
2019-02-14,AAPL,40.77461624145508
2019-02-15,AAPL,40.68391036987305
2019-02-19,AAPL,40.80564880371094
2019-02-20,AAPL,41.0682487487793
2019-02-21,AAPL,40.836692810058594
2019-02-22,AAPL,41.29267120361328
2019-02-25,AAPL,41.59345626831055
2019-02-26,AAPL,41.61732864379883
2019-02-27,AAPL,41.74623489379883
2019-02-28,AAPL,41.33564376831055
2019-03-01,AAPL,41.77012634277344
2019-03-04,AAPL,41.980201721191406
2019-03-05,AAPL,41.90380859375
2019-03-06,AAPL,41.66268539428711
2019-03-07,AAPL,41.18045425415039
2019-03-08,AAPL,41.27833938598633
2019-03-11,AAPL,42.708316802978516
2019-03-12,AAPL,43.18815994262695
2019-03-13,AAPL,43.37913131713867
2019-03-14,AAPL,43.86137390136719
2019-03-15,AAPL,44.431922912597656
2019-03-18,AAPL,44.8855094909668
2019-03-19,AAPL,44.52980041503906
2019-03-20,AAPL,44.918941497802734
2019-03-21,AAPL,46.57331085205078
2019-03-22,AAPL,45.608848571777344
2019-03-25,AAPL,45.05738830566406
2019-03-26,AAPL,44.59187316894531
2019-03-27,AAPL,44.992942810058594
2019-03-28,AAPL,45.052616119384766
2019-03-29,AAPL,45.346248626708984
2019-04-01,AAPL,45.654212951660156
2019-04-02,AAPL,46.31787872314453
2019-04-03,AAPL,46.635372161865234
2019-04-04,AAPL,46.716552734375
2019-04-05,AAPL,47.02928161621094
2019-04-08,AAPL,47.76934051513672
2019-04-09,AAPL,47.6260986328125
2019-04-10,AAPL,47.89346694946289
2019-04-11,AAPL,47.49479293823242
2019-04-12,AAPL,47.4756965637207
2019-04-15,AAPL,47.5616340637207
2019-04-16,AAPL,47.566410064697266
2019-04-17,AAPL,48.492671966552734
2019-04-18,AAPL,48.66694641113281
2019-04-22,AAPL,48.8268928527832
2019-04-23,AAPL,49.531131744384766
2019-04-24,AAPL,49.454750061035156
2019-04-25,AAPL,49.005943298339844
2019-04-26,AAPL,48.77199172973633
2019-04-29,AAPL,48.84599304199219
2019-04-30,AAPL,47.9054069519043
2019-05-01,AAPL,50.25687789916992
2019-05-02,AAPL,49.92981719970703
2019-05-03,AAPL,50.550506591796875
2019-05-06,AAPL,49.76987075805664
2019-05-07,AAPL,48.42820739746094
2019-05-08,AAPL,48.437767028808594
2019-05-09,AAPL,47.917335510253906
2019-05-10,AAPL,47.25352096557617
2019-05-13,AAPL,44.507171630859375
2019-05-14,AAPL,45.21174240112305
2019-05-15,AAPL,45.75333786010742
2019-05-16,AAPL,45.552024841308594
2019-05-17,AAPL,45.293212890625
2019-05-20,AAPL,43.87689971923828
2019-05-21,AAPL,44.718055725097656
2019-05-22,AAPL,43.802616119384766
2019-05-23,AAPL,43.05492401123047
2019-05-24,AAPL,42.88957214355469
2019-05-28,AAPL,42.712223052978516
2019-05-29,AAPL,42.508522033691406
2019-05-30,AAPL,42.72898864746094
2019-05-31,AAPL,41.95493698120117
2019-06-03,AAPL,41.530757904052734
2019-06-04,AAPL,43.05012130737305
2019-06-05,AAPL,43.74509811401367
2019-06-06,AAPL,44.387351989746094
2019-06-07,AAPL,45.568809509277344
2019-06-10,AAPL,46.151153564453125
2019-06-11,AAPL,46.68556213378906
2019-06-12,AAPL,46.5369758605957
2019-06-13,AAPL,46.52739334106445
2019-06-14,AAPL,46.18947982788086
2019-06-17,AAPL,46.46508026123047
2019-06-18,AAPL,47.55786895751953
2019-06-19,AAPL,47.418880462646484
2019-06-20,AAPL,47.799922943115234
2019-06-21,AAPL,47.636962890625
2019-06-24,AAPL,47.589027404785156
2019-06-25,AAPL,46.86768341064453
2019-06-26,AAPL,47.88139343261719
2019-06-27,AAPL,47.86701965332031
2019-06-28,AAPL,47.43086624145508
2019-07-01,AAPL,48.300785064697266
2019-07-02,AAPL,48.58355712890625
2019-07-03,AAPL,48.98617172241211
2019-07-05,AAPL,48.943031311035156
2019-07-08,AAPL,47.93412780761719
2019-07-09,AAPL,48.226497650146484
2019-07-10,AAPL,48.70338439941406
2019-07-11,AAPL,48.34870147705078
2019-07-12,AAPL,48.72016143798828
2019-07-15,AAPL,49.177894592285156
2019-07-16,AAPL,49.007747650146484
2019-07-17,AAPL,48.73214340209961
2019-07-18,AAPL,49.28572463989258
2019-07-19,AAPL,48.55002212524414
2019-07-22,AAPL,49.659576416015625
2019-07-23,AAPL,50.04780578613281
2019-07-24,AAPL,50.00706481933594
2019-07-25,AAPL,49.61164093017578
2019-07-26,AAPL,49.78419876098633
2019-07-29,AAPL,50.249107360839844
2019-07-30,AAPL,50.033424377441406
2019-07-31,AAPL,51.054317474365234
2019-08-01,AAPL,49.949546813964844
2019-08-02,AAPL,48.8927116394043
2019-08-05,AAPL,46.333274841308594
2019-08-06,AAPL,47.210391998291016
2019-08-07,AAPL,47.69926452636719
2019-08-08,AAPL,48.75131607055664
2019-08-09,AAPL,48.349586486816406
2019-08-12,AAPL,48.22689437866211
2019-08-13,AAPL,50.26923370361328
2019-08-14,AAPL,48.7729606628418
2019-08-15,AAPL,48.529998779296875
2019-08-16,AAPL,49.67505645751953
2019-08-19,AAPL,50.601200103759766
2019-08-20,AAPL,50.603607177734375
2019-08-21,AAPL,51.15207290649414
2019-08-22,AAPL,51.10877227783203
2019-08-23,AAPL,48.74649429321289
2019-08-26,AAPL,49.67265319824219
2019-08-27,AAPL,49.11214828491211
2019-08-28,AAPL,49.44171142578125
2019-08-29,AAPL,50.27885437011719
2019-08-30,AAPL,50.213905334472656
2019-09-03,AAPL,49.48261260986328
2019-09-04,AAPL,50.32215118408203
2019-09-05,AAPL,51.30602264404297
2019-09-06,AAPL,51.30121994018555
2019-09-09,AAPL,51.52012634277344
2019-09-10,AAPL,52.12873077392578
2019-09-11,AAPL,53.78617858886719
2019-09-12,AAPL,53.6658935546875
2019-09-13,AAPL,52.62187576293945
2019-09-16,AAPL,52.89851760864258
2019-09-17,AAPL,53.09096908569336
2019-09-18,AAPL,53.58892059326172
2019-09-19,AAPL,53.15351104736328
2019-09-20,AAPL,52.376502990722656
2019-09-23,AAPL,52.614662170410156
2019-09-24,AAPL,52.36447525024414
2019-09-25,AAPL,53.170345306396484
2019-09-26,AAPL,52.896114349365234
2019-09-27,AAPL,52.63871383666992
2019-09-30,AAPL,53.87759017944336
2019-10-01,AAPL,54.026729583740234
2019-10-02,AAPL,52.67239761352539
2019-10-03,AAPL,53.11983871459961
2019-10-04,AAPL,54.60887908935547
2019-10-07,AAPL,54.620914459228516
2019-10-08,AAPL,53.98103332519531
2019-10-09,AAPL,54.61369323730469
2019-10-10,AAPL,55.349796295166016
2019-10-11,AAPL,56.82201385498047
2019-10-14,AAPL,56.740211486816406
2019-10-15,AAPL,56.60791778564453
2019-10-16,AAPL,56.37937927246094
2019-10-17,AAPL,56.59829330444336
2019-10-18,AAPL,56.87012481689453
2019-10-21,AAPL,57.85641098022461
2019-10-22,AAPL,57.7241096496582
2019-10-23,AAPL,58.498695373535156
2019-10-24,AAPL,58.59491729736328
2019-10-25,AAPL,59.31658935546875
2019-10-28,AAPL,59.91075897216797
2019-10-29,AAPL,58.525150299072266
2019-10-30,AAPL,58.5179328918457
2019-10-31,AAPL,59.84099578857422
2019-11-01,AAPL,61.539329528808594
2019-11-04,AAPL,61.94347381591797
2019-11-05,AAPL,61.854461669921875
2019-11-06,AAPL,61.88092041015625
2019-11-07,AAPL,62.59510040283203
2019-11-08,AAPL,62.766422271728516
2019-11-11,AAPL,63.26345443725586
2019-11-12,AAPL,63.20555877685547
2019-11-13,AAPL,63.81114959716797
2019-11-14,AAPL,63.36961364746094
2019-11-15,AAPL,64.12242126464844
2019-11-18,AAPL,64.44571685791016
2019-11-19,AAPL,64.25027465820312
2019-11-20,AAPL,63.50231170654297
2019-11-21,AAPL,63.217620849609375
2019-11-22,AAPL,63.162109375
2019-11-25,AAPL,64.26958465576172
2019-11-26,AAPL,63.767730712890625
2019-11-27,AAPL,64.624267578125
2019-11-29,AAPL,64.48192596435547
2019-12-02,AAPL,63.73634719848633
2019-12-03,AAPL,62.59993362426758
2019-12-04,AAPL,63.152469635009766
2019-12-05,AAPL,64.07897186279297
2019-12-06,AAPL,65.31673431396484
2019-12-09,AAPL,64.40229034423828
2019-12-10,AAPL,64.7786865234375
2019-12-11,AAPL,65.33120727539062
2019-12-12,AAPL,65.49769592285156
2019-12-13,AAPL,66.38801574707031
2019-12-16,AAPL,67.52444458007812
2019-12-17,AAPL,67.65715026855469
2019-12-18,AAPL,67.49549102783203
2019-12-19,AAPL,67.56303405761719
2019-12-20,AAPL,67.42311096191406
2019-12-23,AAPL,68.5233383178711
2019-12-24,AAPL,68.58849334716797
2019-12-26,AAPL,69.94931030273438
2019-12-27,AAPL,69.92278289794922
2019-12-30,AAPL,70.33776092529297
2019-12-31,AAPL,70.85169219970703
2020-01-02,AAPL,72.46827697753906
2020-01-03,AAPL,71.76373291015625
2020-01-06,AAPL,72.33554077148438
2020-01-07,AAPL,71.99536895751953
2020-01-08,AAPL,73.15349578857422
2020-01-09,AAPL,74.70733642578125
2020-01-10,AAPL,74.87622833251953
2020-01-13,AAPL,76.47591400146484
2020-01-14,AAPL,75.44325256347656
2020-01-15,AAPL,75.11993408203125
2020-01-16,AAPL,76.06090545654297
2020-01-17,AAPL,76.90298461914062
2020-01-21,AAPL,76.38182067871094
2020-01-22,AAPL,76.65447235107422
2020-01-23,AAPL,77.02362060546875
2020-01-24,AAPL,76.80164337158203
2020-01-27,AAPL,74.54325866699219
2020-01-28,AAPL,76.65203094482422
2020-01-29,AAPL,78.25655364990234
2020-01-30,AAPL,78.1431655883789
2020-01-31,AAPL,74.67837524414062
2020-02-03,AAPL,74.4732894897461
2020-02-04,AAPL,76.93194580078125
2020-02-05,AAPL,77.55925750732422
2020-02-06,AAPL,78.46646881103516
2020-02-07,AAPL,77.39990997314453
2020-02-10,AAPL,77.76751708984375
2020-02-11,AAPL,77.29830169677734
2020-02-12,AAPL,79.13397979736328
2020-02-13,AAPL,78.5704574584961
2020-02-14,AAPL,78.58981323242188
2020-02-18,AAPL,77.15078735351562
2020-02-19,AAPL,78.26814270019531
2020-02-20,AAPL,77.46520233154297
2020-02-21,AAPL,75.71175384521484
2020-02-24,AAPL,72.11542510986328
2020-02-25,AAPL,69.67272186279297
2020-02-26,AAPL,70.77798461914062
2020-02-27,AAPL,66.15135192871094
2020-02-28,AAPL,66.11266326904297
2020-03-02,AAPL,72.2677993774414
2020-03-03,AAPL,69.97262573242188
2020-03-04,AAPL,73.21827697753906
2020-03-05,AAPL,70.84330749511719
2020-03-06,AAPL,69.90249633789062
2020-03-09,AAPL,64.3737564086914
2020-03-10,AAPL,69.01005554199219
2020-03-11,AAPL,66.6133041381836
2020-03-12,AAPL,60.034915924072266
2020-03-13,AAPL,67.22761535644531
2020-03-16,AAPL,58.5789794921875
2020-03-17,AAPL,61.154701232910156
2020-03-18,AAPL,59.657630920410156
2020-03-19,AAPL,59.200523376464844
2020-03-20,AAPL,55.442161560058594
2020-03-23,AAPL,54.264320373535156
2020-03-24,AAPL,59.70842742919922
2020-03-25,AAPL,59.37950897216797
2020-03-26,AAPL,62.504241943359375
2020-03-27,AAPL,59.91642379760742
2020-03-30,AAPL,61.626312255859375
2020-03-31,AAPL,61.50053787231445
2020-04-01,AAPL,58.264564514160156
2020-04-02,AAPL,59.236812591552734
2020-04-03,AAPL,58.385501861572266
2020-04-06,AAPL,63.47888946533203
2020-04-07,AAPL,62.743656158447266
2020-04-08,AAPL,64.34955596923828
2020-04-09,AAPL,64.81391143798828
2020-04-13,AAPL,66.08607482910156
2020-04-14,AAPL,69.42362213134766
2020-04-15,AAPL,68.78997039794922
2020-04-16,AAPL,69.33655548095703
2020-04-17,AAPL,68.39573669433594
2020-04-20,AAPL,66.9760513305664
2020-04-21,AAPL,64.90581512451172
2020-04-22,AAPL,66.77532196044922
2020-04-23,AAPL,66.51652526855469
2020-04-24,AAPL,68.43683624267578
2020-04-27,AAPL,68.4852294921875
2020-04-28,AAPL,67.37511444091797
2020-04-29,AAPL,69.58807373046875
2020-04-30,AAPL,71.05613708496094
2020-05-01,AAPL,69.91216278076172
2020-05-04,AAPL,70.9013442993164
2020-05-05,AAPL,71.9654769897461
2020-05-06,AAPL,72.70797729492188
2020-05-07,AAPL,73.46011352539062
2020-05-08,AAPL,75.20860290527344
2020-05-11,AAPL,76.39202880859375
2020-05-12,AAPL,75.51900482177734
2020-05-13,AAPL,74.60717010498047
2020-05-14,AAPL,75.0655288696289
2020-05-15,AAPL,74.6217269897461
2020-05-18,AAPL,76.37989044189453
2020-05-19,AAPL,75.93855285644531
2020-05-20,AAPL,77.41542053222656
2020-05-21,AAPL,76.83824920654297
2020-05-22,AAPL,77.33295440673828
2020-05-26,AAPL,76.80915832519531
2020-05-27,AAPL,77.143798828125
2020-05-28,AAPL,77.17776489257812
2020-05-29,AAPL,77.10256958007812
2020-06-01,AAPL,78.05078887939453
2020-06-02,AAPL,78.412109375
2020-06-03,AAPL,78.8437728881836
2020-06-04,AAPL,78.16476440429688
2020-06-05,AAPL,80.39096069335938
2020-06-08,AAPL,80.86630249023438
2020-06-09,AAPL,83.41989135742188
2020-06-10,AAPL,85.5660629272461
2020-06-11,AAPL,81.45800018310547
2020-06-12,AAPL,82.1612777709961
2020-06-15,AAPL,83.17737579345703
2020-06-16,AAPL,85.38175201416016
2020-06-17,AAPL,85.262939453125
2020-06-18,AAPL,85.29689025878906
2020-06-19,AAPL,84.8094253540039
2020-06-22,AAPL,87.02835845947266
2020-06-23,AAPL,88.88597106933594
2020-06-24,AAPL,87.31694030761719
2020-06-25,AAPL,88.47614288330078
2020-06-26,AAPL,85.75765228271484
2020-06-29,AAPL,87.73405456542969
2020-06-30,AAPL,88.46642303466797
2020-07-01,AAPL,88.29911804199219
2020-07-02,AAPL,88.29911804199219
2020-07-06,AAPL,90.66114044189453
2020-07-07,AAPL,90.37982940673828
2020-07-08,AAPL,92.48478698730469
2020-07-09,AAPL,92.88248443603516
2020-07-10,AAPL,93.04496002197266
2020-07-13,AAPL,92.61573791503906
2020-07-14,AAPL,94.14837646484375
2020-07-15,AAPL,94.79586791992188
2020-07-16,AAPL,93.62940216064453
2020-07-17,AAPL,93.44023895263672
2020-07-20,AAPL,95.4094009399414
2020-07-21,AAPL,94.09260559082031
2020-07-22,AAPL,94.35691833496094
2020-07-23,AAPL,90.06214141845703
2020-07-24,AAPL,89.83902740478516
2020-07-27,AAPL,91.96820831298828
2020-07-28,AAPL,90.45743560791016
2020-07-29,AAPL,92.19134521484375
2020-07-30,AAPL,93.30689239501953
2020-07-31,AAPL,103.07502746582031
2020-08-03,AAPL,105.67230224609375
2020-08-04,AAPL,106.37797546386719
2020-08-05,AAPL,106.76358032226562
2020-08-06,AAPL,110.48845672607422
2020-08-07,AAPL,107.9764404296875
2020-08-10,AAPL,109.54586791992188
2020-08-11,AAPL,106.28797912597656
2020-08-12,AAPL,109.82038116455078
2020-08-13,AAPL,111.7639389038086
2020-08-14,AAPL,111.66432189941406
2020-08-17,AAPL,111.3727798461914
2020-08-18,AAPL,112.30084228515625
2020-08-19,AAPL,112.4417495727539
2020-08-20,AAPL,114.93678283691406
2020-08-21,AAPL,120.8597640991211
2020-08-24,AAPL,122.30526733398438
2020-08-25,AAPL,121.30188751220703
2020-08-26,AAPL,122.95150756835938
2020-08-27,AAPL,121.48167419433594
2020-08-28,AAPL,121.28489685058594
2020-08-31,AAPL,125.39794921875
2020-09-01,AAPL,130.39283752441406
2020-09-02,AAPL,127.69132995605469
2020-09-03,AAPL,117.4682388305664
2020-09-04,AAPL,117.54601287841797
2020-09-08,AAPL,109.63574981689453
2020-09-09,AAPL,114.00873565673828
2020-09-10,AAPL,110.28682708740234
2020-09-11,AAPL,108.8388900756836
2020-09-14,AAPL,112.10404968261719
2020-09-15,AAPL,112.27896881103516
2020-09-16,AAPL,108.96521759033203
2020-09-17,AAPL,107.2257308959961
2020-09-18,AAPL,103.82454681396484
2020-09-21,AAPL,106.97307586669922
2020-09-22,AAPL,108.65423583984375
2020-09-23,AAPL,104.09661102294922
2020-09-24,AAPL,105.16557312011719
2020-09-25,AAPL,109.11097717285156
2020-09-28,AAPL,111.71532440185547
2020-09-29,AAPL,110.86988830566406
2020-09-30,AAPL,112.54133605957031
2020-10-01,AAPL,113.49369049072266
2020-10-02,AAPL,109.8301010131836
2020-10-05,AAPL,113.21186065673828
2020-10-06,AAPL,109.96614837646484
2020-10-07,AAPL,111.83194732666016
2020-10-08,AAPL,111.7250747680664
2020-10-09,AAPL,113.66861724853516
2020-10-12,AAPL,120.88890075683594
2020-10-13,AAPL,117.68203735351562
2020-10-14,AAPL,117.7695083618164
2020-10-15,AAPL,117.30307006835938
2020-10-16,AAPL,115.6607437133789
2020-10-19,AAPL,112.70654296875
2020-10-20,AAPL,114.1933822631836
2020-10-21,AAPL,113.57145690917969
2020-10-22,AAPL,112.48304748535156
2020-10-23,AAPL,111.79307556152344
2020-10-26,AAPL,111.80279541015625
2020-10-27,AAPL,113.30905151367188
2020-10-28,AAPL,108.06147003173828
2020-10-29,AAPL,112.06519317626953
2020-10-30,AAPL,105.78751373291016
2020-11-02,AAPL,105.70002746582031
2020-11-03,AAPL,107.32291412353516
2020-11-04,AAPL,111.70561981201172
2020-11-05,AAPL,115.67048645019531
2020-11-06,AAPL,115.53907012939453
2020-11-09,AAPL,113.23198699951172
2020-11-10,AAPL,112.89124298095703
2020-11-11,AAPL,116.31783294677734
2020-11-12,AAPL,116.04524230957031
2020-11-13,AAPL,116.09393310546875
2020-11-16,AAPL,117.10630798339844
2020-11-17,AAPL,116.22046661376953
2020-11-18,AAPL,114.89657592773438
2020-11-19,AAPL,115.4903793334961
2020-11-20,AAPL,114.22489166259766
2020-11-23,AAPL,110.82755279541016
2020-11-24,AAPL,112.11248779296875
2020-11-25,AAPL,112.94966888427734
2020-11-27,AAPL,113.49480438232422
2020-11-30,AAPL,115.88949584960938
2020-12-01,AAPL,119.46208190917969
2020-12-02,AAPL,119.81250762939453
2020-12-03,AAPL,119.67621612548828
2020-12-04,AAPL,119.0045394897461
2020-12-07,AAPL,120.46472930908203
2020-12-08,AAPL,121.07801055908203
2020-12-09,AAPL,118.5470199584961
2020-12-10,AAPL,119.96825408935547
2020-12-11,AAPL,119.16029357910156
2020-12-14,AAPL,118.5470199584961
2020-12-15,AAPL,124.48506927490234
2020-12-16,AAPL,124.41693115234375
2020-12-17,AAPL,125.2833023071289
2020-12-18,AAPL,123.2974853515625
2020-12-21,AAPL,124.82579040527344
2020-12-22,AAPL,128.37887573242188
2020-12-23,AAPL,127.48332214355469
2020-12-24,AAPL,128.46649169921875
2020-12-28,AAPL,133.06121826171875
2020-12-29,AAPL,131.2895050048828
2020-12-30,AAPL,130.17005920410156
2020-12-31,AAPL,129.16738891601562
2021-01-04,AAPL,125.97447204589844
2021-01-05,AAPL,127.53196716308594
2021-01-06,AAPL,123.23906707763672
2021-01-07,AAPL,127.44436645507812
2021-01-08,AAPL,128.54437255859375
2021-01-11,AAPL,125.55587768554688
2021-01-12,AAPL,125.38067626953125
2021-01-13,AAPL,127.41516876220703
2021-01-14,AAPL,125.48772430419922
2021-01-15,AAPL,123.76470947265625
2021-01-19,AAPL,124.43639373779297
2021-01-20,AAPL,128.52493286132812
2021-01-21,AAPL,133.2364044189453
2021-01-22,AAPL,135.37802124023438
2021-01-25,AAPL,139.1258087158203
2021-01-26,AAPL,139.3594512939453
2021-01-27,AAPL,138.2886199951172
2021-01-28,AAPL,133.4505615234375
2021-01-29,AAPL,128.45680236816406
2021-02-01,AAPL,130.57891845703125
2021-02-02,AAPL,131.40635681152344
2021-02-03,AAPL,130.38417053222656
2021-02-04,AAPL,133.74258422851562
2021-02-05,AAPL,133.32826232910156
2021-02-08,AAPL,133.4745330810547
2021-02-09,AAPL,132.59707641601562
2021-02-10,AAPL,131.99266052246094
2021-02-11,AAPL,131.7391815185547
2021-02-12,AAPL,131.97315979003906
2021-02-16,AAPL,129.84786987304688
2021-02-17,AAPL,127.55682373046875
2021-02-18,AAPL,126.45516967773438
2021-02-19,AAPL,126.61116027832031
2021-02-22,AAPL,122.8382568359375
2021-02-23,AAPL,122.7017822265625
2021-02-24,AAPL,122.20458984375
2021-02-25,AAPL,117.95397186279297
2021-02-26,AAPL,118.21723175048828
2021-03-01,AAPL,124.58336639404297
2021-03-02,AAPL,121.98035430908203
2021-03-03,AAPL,118.99713897705078
2021-03-04,AAPL,117.11556243896484
2021-03-05,AAPL,118.37319946289062
2021-03-08,AAPL,113.44017028808594
2021-03-09,AAPL,118.05148315429688
2021-03-10,AAPL,116.96934509277344
2021-03-11,AAPL,118.89966583251953
2021-03-12,AAPL,117.99298858642578
2021-03-15,AAPL,120.87871551513672
2021-03-16,AAPL,122.41907501220703
2021-03-17,AAPL,121.62938690185547
2021-03-18,AAPL,117.50555419921875
2021-03-19,AAPL,116.97908782958984
2021-03-22,AAPL,120.29376220703125
2021-03-23,AAPL,119.46510314941406
2021-03-24,AAPL,117.07657623291016
2021-03-25,AAPL,117.56403350830078
2021-03-26,AAPL,118.16844940185547
2021-03-29,AAPL,118.34394836425781
2021-03-30,AAPL,116.89136505126953
2021-03-31,AAPL,119.08489990234375
2021-04-01,AAPL,119.91355895996094
2021-04-05,AAPL,122.74077606201172
2021-04-06,AAPL,123.04300689697266
2021-04-07,AAPL,124.69060516357422
2021-04-08,AAPL,127.08888244628906
2021-04-09,AAPL,129.66259765625
2021-04-12,AAPL,127.94676971435547
2021-04-13,AAPL,131.05673217773438
2021-04-14,AAPL,128.71697998046875
2021-04-15,AAPL,131.12501525878906
2021-04-16,AAPL,130.79351806640625
2021-04-19,AAPL,131.45645141601562
2021-04-20,AAPL,129.76983642578125
2021-04-21,AAPL,130.1501007080078
2021-04-22,AAPL,128.62924194335938
2021-04-23,AAPL,130.9495086669922
2021-04-26,AAPL,131.3394775390625
2021-04-27,AAPL,131.01773071289062
2021-04-28,AAPL,130.22808837890625
2021-04-29,AAPL,130.13063049316406
2021-04-30,AAPL,128.1612548828125
2021-05-03,AAPL,129.21414184570312
2021-05-04,AAPL,124.64183807373047
2021-05-05,AAPL,124.88558197021484
2021-05-06,AAPL,126.48440551757812
2021-05-07,AAPL,127.15826416015625
2021-05-10,AAPL,123.87699890136719
2021-05-11,AAPL,122.95902252197266
2021-05-12,AAPL,119.89263153076172
2021-05-13,AAPL,122.04106140136719
2021-05-14,AAPL,124.46294403076172
2021-05-17,AAPL,123.31058502197266
2021-05-18,AAPL,121.92388153076172
2021-05-19,AAPL,121.76762390136719
2021-05-20,AAPL,124.32621765136719
2021-05-21,AAPL,122.49028778076172
2021-05-24,AAPL,124.12115478515625
2021-05-25,AAPL,123.92583465576172
2021-05-26,AAPL,123.87699890136719
2021-05-27,AAPL,122.34378814697266
2021-05-28,AAPL,121.68949127197266
2021-06-01,AAPL,121.36722564697266
2021-06-02,AAPL,122.12893676757812
2021-06-03,AAPL,120.64459991455078
2021-06-04,AAPL,122.93948364257812
2021-06-07,AAPL,122.94926452636719
2021-06-08,AAPL,123.76959228515625
2021-06-09,AAPL,124.15043640136719
2021-06-10,AAPL,123.15435028076172
2021-06-11,AAPL,124.36526489257812
2021-06-14,AAPL,127.42193603515625
2021-06-15,AAPL,126.60160827636719
2021-06-16,AAPL,127.09967803955078
2021-06-17,AAPL,128.70123291015625
2021-06-18,AAPL,127.40238189697266
2021-06-21,AAPL,129.1992645263672
2021-06-22,AAPL,130.8399200439453
2021-06-23,AAPL,130.56646728515625
2021-06-24,AAPL,130.2832794189453
2021-06-25,AAPL,129.9902801513672
2021-06-28,AAPL,131.62109375
2021-06-29,AAPL,133.13479614257812
2021-06-30,AAPL,133.75010681152344
2021-07-01,AAPL,134.05279541015625
2021-07-02,AAPL,136.6797637939453
2021-07-06,AAPL,138.69149780273438
2021-07-07,AAPL,141.1817169189453
2021-07-08,AAPL,139.88287353515625
2021-07-09,AAPL,141.7090301513672
2021-07-12,AAPL,141.1133270263672
